Timestamp/DeltaT,Message,Signal,Value
12:44:18.992,VehicleAccel,LateralAccel,63.042
12:44:18.992,LaneInfo,LaneC0,0.0
12:44:18.992,LaneInfo,LaneC1,0.0
12:44:18.992,LaneInfo,LaneC2,1.0
12:44:18.992,LaneInfo,LaneC3,1.0
12:44:18.992,RadarObj1,RelPosX1,-866.2
12:44:18.992,RadarObj1,RelPosY1,4577.1
12:44:18.992,RadarObj1,RelVelX1,-70.1
12:44:18.992,RadarObj1,RelAccX1,-44.1
12:44:18.992,RadarObj2,RelPosX2,-383.5
12:44:18.992,RadarObj2,RelPosY2,-971.4
12:44:18.992,RadarObj2,RelVelX2,6416.6
12:44:18.992,RadarObj2,RelAccX2,6469.5
12:44:18.992,RadarObj3,RelPosX3,5032.900000000001
12:44:18.992,RadarObj3,RelPosY3,-616.5999999999999
12:44:18.992,RadarObj3,RelVelX3,6435.900000000001
12:44:18.992,RadarObj3,RelAccX3,6469.700000000001
12:44:18.992,RadarObj4,RelPosX4,-411.6
12:44:18.992,RadarObj4,RelPosY4,-537.8
12:44:18.992,RadarObj4,RelVelX4,-29.599999999999994
12:44:18.992,RadarObj4,RelAccX4,6498.700000000001
12:44:18.992,RadarObj5,RelPosX5,-404.4
12:44:18.992,RadarObj5,RelPosY5,-679.0999999999999
12:44:18.992,RadarObj5,RelVelX5,6442.1
12:44:18.992,RadarObj5,RelAccX5,6473.1
12:44:18.992,RadarObj6,RelPosX6,5084.1
12:44:18.992,RadarObj6,RelPosY6,4555.5
12:44:18.992,RadarObj6,RelVelX6,6392.8
12:44:18.992,RadarObj6,RelAccX6,-7.599999999999994
12:44:18.993,RadarObj7,RelPosX7,-487.5
12:44:18.993,RadarObj7,RelPosY7,-969.7
12:44:18.993,RadarObj7,RelVelX7,6409.5
12:44:18.993,RadarObj7,RelAccX7,6469.400000000001
12:44:18.993,RadarObj8,RelPosX8,-306.4
12:44:18.993,RadarObj8,RelPosY8,5228.6
12:44:18.993,RadarObj8,RelVelX8,6401.700000000001
12:44:18.993,RadarObj8,RelAccX8,-38.2
12:44:18.993,RadarObj9,RelPosX9,-348.5999999999999
12:44:18.993,RadarObj9,RelPosY9,-426.5
12:44:18.993,RadarObj9,RelVelX9,-81.8
12:44:18.993,RadarObj9,RelAccX9,6471.5
12:44:18.993,RadarObj10,RelPosX10,-652.9
12:44:18.993,RadarObj10,RelPosY10,-824.0
12:44:18.993,RadarObj10,RelVelX10,-46.9
12:44:18.993,RadarObj10,RelAccX10,-10.899999999999999
12:44:19.093,VehicleStatus,VehicleSpeed,114.39
12:44:19.093,VehicleStatus,SteeringAngle,-4790.4
12:44:19.093,VehicleAccel,LateralAccel,61.427
12:44:19.093,LaneInfo,LaneC0,1.0
12:44:19.093,LaneInfo,LaneC1,0.0
12:44:19.093,LaneInfo,LaneC2,1.0
12:44:19.093,LaneInfo,LaneC3,0.0
12:44:19.093,RadarObj1,RelPosX1,-666.3
12:44:19.093,RadarObj1,RelPosY1,5526.3
12:44:19.093,RadarObj1,RelVelX1,6386.700000000001
12:44:19.093,RadarObj1,RelAccX1,6468.0
12:44:19.093,RadarObj2,RelPosX2,4877.6
12:44:19.093,RadarObj2,RelPosY2,5428.6
12:44:19.093,RadarObj2,RelVelX2,-90.6
12:44:19.093,RadarObj2,RelAccX2,6480.0
12:44:19.093,RadarObj3,RelPosX3,5401.5
12:44:19.093,RadarObj3,RelPosY3,5270.900000000001
12:44:19.093,RadarObj3,RelVelX3,-69.5
12:44:19.093,RadarObj3,RelAccX3,-35.5
12:44:19.094,RadarObj4,RelPosX4,-240.0999999999999
12:44:19.094,RadarObj4,RelPosY4,-311.4
12:44:19.094,RadarObj4,RelVelX4,6395.5
12:44:19.094,RadarObj4,RelAccX4,-49.3
12:44:19.094,RadarObj5,RelPosX5,5162.3
12:44:19.094,RadarObj5,RelPosY5,4839.900000000001
12:44:19.094,RadarObj5,RelVelX5,-40.0
12:44:19.094,RadarObj5,RelAccX5,-31.0
12:44:19.094,RadarObj6,RelPosX6,4951.200000000001
12:44:19.094,RadarObj6,RelPosY6,5478.1
12:44:19.094,RadarObj6,RelVelX6,-54.9
12:44:19.094,RadarObj6,RelAccX6,-39.2
12:44:19.094,RadarObj7,RelPosX7,-810.3
12:44:19.094,RadarObj7,RelPosY7,5264.400000000001
12:44:19.094,RadarObj7,RelVelX7,6367.3
12:44:19.094,RadarObj7,RelAccX7,-36.7
12:44:19.094,RadarObj8,RelPosX8,5258.700000000001
12:44:19.094,RadarObj8,RelPosY8,5542.400000000001
12:44:19.094,RadarObj8,RelVelX8,6408.5
12:44:19.094,RadarObj8,RelAccX8,6484.3
12:44:19.094,RadarObj9,RelPosX9,4999.8
12:44:19.094,RadarObj9,RelPosY9,-714.0
12:44:19.094,RadarObj9,RelVelX9,6422.0
12:44:19.094,RadarObj9,RelAccX9,-24.2
12:44:19.094,RadarObj10,RelPosX10,4896.700000000001
12:44:19.094,RadarObj10,RelPosY10,5333.900000000001
12:44:19.094,RadarObj10,RelVelX10,6377.5
12:44:19.094,RadarObj10,RelAccX10,-29.5
12:44:19.198,VehicleStatus,VehicleSpeed,201.51
12:44:19.198,VehicleStatus,SteeringAngle,-1444.5
12:44:19.198,VehicleAccel,LateralAccel,1.855
12:44:19.198,LaneInfo,LaneC0,0.0
12:44:19.198,LaneInfo,LaneC1,1.0
12:44:19.198,LaneInfo,LaneC2,0.0
12:44:19.198,LaneInfo,LaneC3,0.0
12:44:19.198,RadarObj1,RelPosX1,-754.3
12:44:19.198,RadarObj1,RelPosY1,-122.0
12:44:19.198,RadarObj1,RelVelX1,-34.39999999999999
12:44:19.198,RadarObj1,RelAccX1,6463.5
12:44:19.198,RadarObj2,RelPosX2,5154.3
12:44:19.198,RadarObj2,RelPosY2,-306.4
12:44:19.198,RadarObj2,RelVelX2,6447.0
12:44:19.198,RadarObj2,RelAccX2,-39.0
12:44:19.198,RadarObj3,RelPosX3,-391.69999999999993
12:44:19.198,RadarObj3,RelPosY3,-670.4
12:44:19.198,RadarObj3,RelVelX3,6446.900000000001
12:44:19.198,RadarObj3,RelAccX3,-9.699999999999996
12:44:19.199,RadarObj4,RelPosX4,5314.8
12:44:19.199,RadarObj4,RelPosY4,-978.6
12:44:19.199,RadarObj4,RelVelX4,-57.9
12:44:19.199,RadarObj4,RelAccX4,-14.0
12:44:19.199,RadarObj5,RelPosX5,4732.5
12:44:19.199,RadarObj5,RelPosY5,4657.1
12:44:19.199,RadarObj5,RelVelX5,6390.1
12:44:19.199,RadarObj5,RelAccX5,6499.8
12:44:19.199,RadarObj6,RelPosX6,5450.400000000001
12:44:19.199,RadarObj6,RelPosY6,-300.5999999999999
12:44:19.199,RadarObj6,RelVelX6,-96.9
12:44:19.199,RadarObj6,RelAccX6,-13.399999999999999
12:44:19.199,RadarObj7,RelPosX7,5356.3
12:44:19.199,RadarObj7,RelPosY7,-141.5
12:44:19.199,RadarObj7,RelVelX7,6452.8
12:44:19.199,RadarObj7,RelAccX7,6453.900000000001
12:44:19.199,RadarObj8,RelPosX8,-953.5
12:44:19.199,RadarObj8,RelPosY8,5208.900000000001
12:44:19.199,RadarObj8,RelVelX8,6394.900000000001
12:44:19.199,RadarObj8,RelAccX8,6466.400000000001
12:44:19.199,RadarObj9,RelPosX9,5122.900000000001
12:44:19.199,RadarObj9,RelPosY9,5374.700000000001
12:44:19.199,RadarObj9,RelVelX9,-3.0999999999999943
12:44:19.199,RadarObj9,RelAccX9,-33.7
12:44:19.199,RadarObj10,RelPosX10,-597.4
12:44:19.199,RadarObj10,RelPosY10,4627.0
12:44:19.199,RadarObj10,RelVelX10,6382.700000000001
12:44:19.199,RadarObj10,RelAccX10,6496.0
12:44:19.304,VehicleStatus,VehicleSpeed,125.81
12:44:19.304,VehicleStatus,SteeringAngle,-1886.8999999999996
12:44:19.305,VehicleAccel,LateralAccel,7.9510000000000005
12:44:19.305,LaneInfo,LaneC0,1.0
12:44:19.305,LaneInfo,LaneC1,0.0
12:44:19.305,LaneInfo,LaneC2,0.0
12:44:19.305,LaneInfo,LaneC3,1.0
12:44:19.305,RadarObj1,RelPosX1,4633.700000000001
12:44:19.305,RadarObj1,RelPosY1,4861.700000000001
12:44:19.305,RadarObj1,RelVelX1,6424.900000000001
12:44:19.305,RadarObj1,RelAccX1,6461.200000000001
12:44:19.305,RadarObj2,RelPosX2,4602.6
12:44:19.305,RadarObj2,RelPosY2,-201.39999999999998
12:44:19.305,RadarObj2,RelVelX2,6404.900000000001
12:44:19.305,RadarObj2,RelAccX2,6472.8
12:44:19.305,RadarObj3,RelPosX3,-175.29999999999995
12:44:19.305,RadarObj3,RelPosY3,-50.89999999999998
12:44:19.305,RadarObj3,RelVelX3,6441.1
12:44:19.305,RadarObj3,RelAccX3,6490.5
12:44:19.305,RadarObj4,RelPosX4,4911.700000000001
12:44:19.305,RadarObj4,RelPosY4,-914.0
12:44:19.305,RadarObj4,RelVelX4,-46.099999999999994
12:44:19.305,RadarObj4,RelAccX4,6473.200000000001
12:44:19.306,RadarObj5,RelPosX5,5321.200000000001
12:44:19.306,RadarObj5,RelPosY5,-54.799999999999955
12:44:19.306,RadarObj5,RelVelX5,6426.900000000001
12:44:19.306,RadarObj5,RelAccX5,6459.8
12:44:19.306,RadarObj6,RelPosX6,5472.0
12:44:19.306,RadarObj6,RelPosY6,-143.5999999999999
12:44:19.306,RadarObj6,RelVelX6,6404.900000000001
12:44:19.306,RadarObj6,RelAccX6,6492.8
12:44:19.306,RadarObj7,RelPosX7,5518.400000000001
12:44:19.306,RadarObj7,RelPosY7,-997.1
12:44:19.306,RadarObj7,RelVelX7,6384.5
12:44:19.306,RadarObj7,RelAccX7,-42.6
12:44:19.306,RadarObj8,RelPosX8,5172.1
12:44:19.306,RadarObj8,RelPosY8,5382.1
12:44:19.306,RadarObj8,RelVelX8,-99.8
12:44:19.306,RadarObj8,RelAccX8,6475.1
12:44:19.306,RadarObj9,RelPosX9,4919.5
12:44:19.306,RadarObj9,RelPosY9,4908.700000000001
12:44:19.306,RadarObj9,RelVelX9,6427.400000000001
12:44:19.306,RadarObj9,RelAccX9,6462.0
12:44:19.306,RadarObj10,RelPosX10,5350.0
12:44:19.306,RadarObj10,RelPosY10,5070.3
12:44:19.306,RadarObj10,RelVelX10,6443.700000000001
12:44:19.306,RadarObj10,RelAccX10,6469.3
12:44:19.406,VehicleStatus,VehicleSpeed,76.64
12:44:19.406,VehicleStatus,SteeringAngle,-4523.2
12:44:19.406,VehicleAccel,LateralAccel,3.22
12:44:19.407,LaneInfo,LaneC0,0.0
12:44:19.407,LaneInfo,LaneC1,1.0
12:44:19.407,LaneInfo,LaneC2,0.0
12:44:19.407,LaneInfo,LaneC3,1.0
12:44:19.407,RadarObj1,RelPosX1,-191.5999999999999
12:44:19.407,RadarObj1,RelPosY1,5204.5
12:44:19.407,RadarObj1,RelVelX1,6379.3
12:44:19.407,RadarObj1,RelAccX1,6501.8
12:44:19.407,RadarObj2,RelPosX2,-353.19999999999993
12:44:19.407,RadarObj2,RelPosY2,5135.900000000001
12:44:19.407,RadarObj2,RelVelX2,-11.099999999999994
12:44:19.407,RadarObj2,RelAccX2,6496.6
12:44:19.407,RadarObj3,RelPosX3,-738.9
12:44:19.407,RadarObj3,RelPosY3,-404.5
12:44:19.407,RadarObj3,RelVelX3,6363.700000000001
12:44:19.407,RadarObj3,RelAccX3,-36.1
12:44:19.407,RadarObj4,RelPosX4,4591.8
12:44:19.407,RadarObj4,RelPosY4,-597.8
12:44:19.407,RadarObj4,RelVelX4,-55.699999999999996
12:44:19.407,RadarObj4,RelAccX4,6486.900000000001
12:44:19.407,RadarObj5,RelPosX5,4638.200000000001
12:44:19.407,RadarObj5,RelPosY5,4899.700000000001
12:44:19.407,RadarObj5,RelVelX5,-32.8
12:44:19.407,RadarObj5,RelAccX5,-0.3999999999999986
12:44:19.407,RadarObj6,RelPosX6,4712.200000000001
12:44:19.407,RadarObj6,RelPosY6,4939.700000000001
12:44:19.407,RadarObj6,RelVelX6,-34.39999999999999
12:44:19.407,RadarObj6,RelAccX6,-6.899999999999999
12:44:19.407,RadarObj7,RelPosX7,5101.200000000001
12:44:19.407,RadarObj7,RelPosY7,-745.2
12:44:19.407,RadarObj7,RelVelX7,-59.699999999999996
12:44:19.407,RadarObj7,RelAccX7,-20.7
12:44:19.407,RadarObj8,RelPosX8,5505.3
12:44:19.407,RadarObj8,RelPosY8,5454.8
12:44:19.407,RadarObj8,RelVelX8,-75.7
12:44:19.407,RadarObj8,RelAccX8,-33.099999999999994
12:44:19.407,RadarObj9,RelPosX9,-842.1
12:44:19.407,RadarObj9,RelPosY9,-833.1
12:44:19.407,RadarObj9,RelVelX9,6429.8
12:44:19.407,RadarObj9,RelAccX9,6481.8
12:44:19.407,RadarObj10,RelPosX10,5280.200000000001
12:44:19.407,RadarObj10,RelPosY10,-59.0
12:44:19.407,RadarObj10,RelVelX10,-5.699999999999989
12:44:19.407,RadarObj10,RelAccX10,6455.8
12:44:19.510,VehicleStatus,VehicleSpeed,133.35
12:44:19.510,VehicleStatus,SteeringAngle,-3483.7
12:44:19.510,VehicleAccel,LateralAccel,4.263
12:44:19.510,LaneInfo,LaneC0,0.0
12:44:19.510,LaneInfo,LaneC1,1.0
12:44:19.510,LaneInfo,LaneC2,0.0
12:44:19.510,LaneInfo,LaneC3,0.0
12:44:19.510,RadarObj1,RelPosX1,-243.19999999999993
12:44:19.510,RadarObj1,RelPosY1,-828.6
12:44:19.510,RadarObj1,RelVelX1,6403.6
12:44:19.510,RadarObj1,RelAccX1,6495.1
12:44:19.510,RadarObj2,RelPosX2,5506.0
12:44:19.510,RadarObj2,RelPosY2,4606.400000000001
12:44:19.510,RadarObj2,RelVelX2,-73.0
12:44:19.510,RadarObj2,RelAccX2,-44.0
12:44:19.510,RadarObj3,RelPosX3,-892.6
12:44:19.510,RadarObj3,RelPosY3,-988.5
12:44:19.510,RadarObj3,RelVelX3,-34.099999999999994
12:44:19.510,RadarObj3,RelAccX3,-20.9
12:44:19.510,RadarObj4,RelPosX4,-645.2
12:44:19.510,RadarObj4,RelPosY4,5063.200000000001
12:44:19.510,RadarObj4,RelVelX4,6442.200000000001
12:44:19.510,RadarObj4,RelAccX4,6485.200000000001
12:44:19.510,RadarObj5,RelPosX5,-51.299999999999955
12:44:19.510,RadarObj5,RelPosY5,-47.799999999999955
12:44:19.510,RadarObj5,RelVelX5,6380.200000000001
12:44:19.510,RadarObj5,RelAccX5,-32.599999999999994
12:44:19.510,RadarObj6,RelPosX6,-304.29999999999995
12:44:19.510,RadarObj6,RelPosY6,-960.0
12:44:19.510,RadarObj6,RelVelX6,-56.099999999999994
12:44:19.510,RadarObj6,RelAccX6,-40.4
12:44:19.511,RadarObj7,RelPosX7,5224.5
12:44:19.511,RadarObj7,RelPosY7,5124.200000000001
12:44:19.511,RadarObj7,RelVelX7,-65.5
12:44:19.511,RadarObj7,RelAccX7,6475.5
12:44:19.511,RadarObj8,RelPosX8,5339.900000000001
12:44:19.511,RadarObj8,RelPosY8,5160.8
12:44:19.511,RadarObj8,RelVelX8,-78.4
12:44:19.511,RadarObj8,RelAccX8,6458.700000000001
12:44:19.511,RadarObj9,RelPosX9,-286.0999999999999
12:44:19.511,RadarObj9,RelPosY9,4944.6
12:44:19.511,RadarObj9,RelVelX9,-89.9
12:44:19.511,RadarObj9,RelAccX9,-23.299999999999997
12:44:19.511,RadarObj10,RelPosX10,-711.0999999999999
12:44:19.511,RadarObj10,RelPosY10,-507.09999999999997
12:44:19.511,RadarObj10,RelVelX10,6432.700000000001
12:44:19.511,RadarObj10,RelAccX10,6461.3
12:44:19.611,VehicleStatus,VehicleSpeed,15.870000000000001
12:44:19.611,VehicleStatus,SteeringAngle,-4523.2
12:44:19.612,VehicleAccel,LateralAccel,56.262
12:44:19.612,LaneInfo,LaneC0,0.0
12:44:19.612,LaneInfo,LaneC1,0.0
12:44:19.612,LaneInfo,LaneC2,0.0
12:44:19.612,LaneInfo,LaneC3,0.0
12:44:19.612,RadarObj1,RelPosX1,5195.1
12:44:19.612,RadarObj1,RelPosY1,5392.3
12:44:19.612,RadarObj1,RelVelX1,-55.199999999999996
12:44:19.612,RadarObj1,RelAccX1,6491.900000000001
12:44:19.612,RadarObj2,RelPosX2,-719.0999999999999
12:44:19.612,RadarObj2,RelPosY2,-833.7
12:44:19.612,RadarObj2,RelVelX2,6412.700000000001
12:44:19.612,RadarObj2,RelAccX2,6502.5
12:44:19.612,RadarObj3,RelPosX3,-923.8
12:44:19.612,RadarObj3,RelPosY3,4615.700000000001
12:44:19.612,RadarObj3,RelVelX3,6413.3
12:44:19.612,RadarObj3,RelAccX3,-37.1
12:44:19.612,RadarObj4,RelPosX4,4892.5
12:44:19.612,RadarObj4,RelPosY4,-909.4
12:44:19.612,RadarObj4,RelVelX4,6365.6
12:44:19.612,RadarObj4,RelAccX4,6454.5
12:44:19.612,RadarObj5,RelPosX5,-153.5
12:44:19.612,RadarObj5,RelPosY5,-584.2
12:44:19.612,RadarObj5,RelVelX5,6404.1
12:44:19.612,RadarObj5,RelAccX5,-16.299999999999997
12:44:19.612,RadarObj6,RelPosX6,4606.400000000001
12:44:19.612,RadarObj6,RelPosY6,5003.700000000001
12:44:19.612,RadarObj6,RelVelX6,6443.6
12:44:19.612,RadarObj6,RelAccX6,-40.6
12:44:19.612,RadarObj7,RelPosX7,-9.299999999999955
12:44:19.612,RadarObj7,RelPosY7,5142.3
12:44:19.612,RadarObj7,RelVelX7,-74.2
12:44:19.612,RadarObj7,RelAccX7,-39.3
12:44:19.612,RadarObj8,RelPosX8,-608.2
12:44:19.612,RadarObj8,RelPosY8,-419.9
12:44:19.612,RadarObj8,RelVelX8,6403.3
12:44:19.612,RadarObj8,RelAccX8,-20.299999999999997
12:44:19.612,RadarObj9,RelPosX9,5314.700000000001
12:44:19.612,RadarObj9,RelPosY9,4870.0
12:44:19.612,RadarObj9,RelVelX9,6400.8
12:44:19.612,RadarObj9,RelAccX9,6466.0
12:44:19.612,RadarObj10,RelPosX10,-800.6
12:44:19.612,RadarObj10,RelPosY10,4793.700000000001
12:44:19.612,RadarObj10,RelVelX10,6446.900000000001
12:44:19.612,RadarObj10,RelAccX10,-6.299999999999997
12:44:19.715,VehicleStatus,VehicleSpeed,168.95000000000002
12:44:19.715,VehicleStatus,SteeringAngle,-4523.299999999999
12:44:19.715,VehicleAccel,LateralAccel,1.809
12:44:19.715,LaneInfo,LaneC0,0.0
12:44:19.715,LaneInfo,LaneC1,0.0
12:44:19.715,LaneInfo,LaneC2,0.0
12:44:19.715,LaneInfo,LaneC3,0.0
12:44:19.715,RadarObj1,RelPosX1,5487.900000000001
12:44:19.715,RadarObj1,RelPosY1,-366.0
12:44:19.715,RadarObj1,RelVelX1,-52.8
12:44:19.715,RadarObj1,RelAccX1,6490.5
12:44:19.715,RadarObj2,RelPosX2,4685.3
12:44:19.715,RadarObj2,RelPosY2,5311.0
12:44:19.715,RadarObj2,RelVelX2,6405.1
12:44:19.715,RadarObj2,RelAccX2,6471.400000000001
12:44:19.715,RadarObj3,RelPosX3,4755.200000000001
12:44:19.715,RadarObj3,RelPosY3,-751.8
12:44:19.715,RadarObj3,RelVelX3,6379.6
12:44:19.715,RadarObj3,RelAccX3,-32.7
12:44:19.716,RadarObj4,RelPosX4,-717.5
12:44:19.716,RadarObj4,RelPosY4,-96.89999999999998
12:44:19.716,RadarObj4,RelVelX4,-48.699999999999996
12:44:19.716,RadarObj4,RelAccX4,6464.200000000001
12:44:19.716,RadarObj5,RelPosX5,5300.900000000001
12:44:19.716,RadarObj5,RelPosY5,4986.700000000001
12:44:19.716,RadarObj5,RelVelX5,6364.6
12:44:19.716,RadarObj5,RelAccX5,6456.3
12:44:19.716,RadarObj6,RelPosX6,-794.6
12:44:19.716,RadarObj6,RelPosY6,-970.7
12:44:19.716,RadarObj6,RelVelX6,-83.7
12:44:19.716,RadarObj6,RelAccX6,6491.8
12:44:19.716,RadarObj7,RelPosX7,-958.2
12:44:19.716,RadarObj7,RelPosY7,-926.4
12:44:19.716,RadarObj7,RelVelX7,-48.0
12:44:19.716,RadarObj7,RelAccX7,6457.1
12:44:19.716,RadarObj8,RelPosX8,-781.8
12:44:19.716,RadarObj8,RelPosY8,-147.19999999999993
12:44:19.716,RadarObj8,RelVelX8,6435.3
12:44:19.716,RadarObj8,RelAccX8,6459.6
12:44:19.716,RadarObj9,RelPosX9,-737.8
12:44:19.716,RadarObj9,RelPosY9,5114.200000000001
12:44:19.716,RadarObj9,RelVelX9,6396.400000000001
12:44:19.716,RadarObj9,RelAccX9,6466.400000000001
12:44:19.716,RadarObj10,RelPosX10,5306.3
12:44:19.716,RadarObj10,RelPosY10,-606.8
12:44:19.716,RadarObj10,RelVelX10,-39.0
12:44:19.716,RadarObj10,RelAccX10,6460.400000000001
12:44:19.816,VehicleStatus,VehicleSpeed,201.95000000000002
12:44:19.816,VehicleStatus,SteeringAngle,-2853.7999999999993
12:44:19.817,VehicleAccel,LateralAccel,57.805
12:44:19.817,LaneInfo,LaneC0,1.0
12:44:19.817,LaneInfo,LaneC1,1.0
12:44:19.817,LaneInfo,LaneC2,0.0
12:44:19.817,LaneInfo,LaneC3,1.0
12:44:19.817,RadarObj1,RelPosX1,-306.69999999999993
12:44:19.817,RadarObj1,RelPosY1,5236.1
12:44:19.817,RadarObj1,RelVelX1,-20.599999999999994
12:44:19.817,RadarObj1,RelAccX1,6487.700000000001
12:44:19.817,RadarObj2,RelPosX2,-929.5
12:44:19.817,RadarObj2,RelPosY2,-225.19999999999993
12:44:19.817,RadarObj2,RelVelX2,-22.39999999999999
12:44:19.817,RadarObj2,RelAccX2,6486.5
12:44:19.817,RadarObj3,RelPosX3,-858.1
12:44:19.817,RadarObj3,RelPosY3,-603.7
12:44:19.817,RadarObj3,RelVelX3,-44.3
12:44:19.817,RadarObj3,RelAccX3,-16.9
12:44:19.818,RadarObj4,RelPosX4,-693.7
12:44:19.818,RadarObj4,RelPosY4,-287.9
12:44:19.818,RadarObj4,RelVelX4,6365.900000000001
12:44:19.818,RadarObj4,RelAccX4,-40.6
12:44:19.818,RadarObj5,RelPosX5,5338.3
12:44:19.818,RadarObj5,RelPosY5,-973.2
12:44:19.818,RadarObj5,RelVelX5,6393.6
12:44:19.818,RadarObj5,RelAccX5,-37.1
12:44:19.818,RadarObj6,RelPosX6,5038.400000000001
12:44:19.818,RadarObj6,RelPosY6,-33.59999999999991
12:44:19.818,RadarObj6,RelVelX6,6389.200000000001
12:44:19.818,RadarObj6,RelAccX6,6475.1
12:44:19.818,RadarObj7,RelPosX7,4856.8
12:44:19.818,RadarObj7,RelPosY7,5441.900000000001
12:44:19.818,RadarObj7,RelVelX7,-64.6
12:44:19.818,RadarObj7,RelAccX7,6487.0
12:44:19.818,RadarObj8,RelPosX8,5080.3
12:44:19.818,RadarObj8,RelPosY8,5290.700000000001
12:44:19.818,RadarObj8,RelVelX8,-71.2
12:44:19.818,RadarObj8,RelAccX8,6460.400000000001
12:44:19.818,RadarObj9,RelPosX9,-178.89999999999998
12:44:19.818,RadarObj9,RelPosY9,-733.3
12:44:19.818,RadarObj9,RelVelX9,-87.2
12:44:19.818,RadarObj9,RelAccX9,-22.099999999999998
12:44:19.818,RadarObj10,RelPosX10,-377.0999999999999
12:44:19.818,RadarObj10,RelPosY10,-365.69999999999993
12:44:19.818,RadarObj10,RelVelX10,6355.900000000001
12:44:19.818,RadarObj10,RelAccX10,6486.3
